2026-02-16 04:30:59.566703	https://www.encodeproject.org/report/?type=File&file_format=bed&assay_title=eCLIP&biosample_ontology.term_name=K562&biosample_ontology.term_name=HepG2&target.label=HNRNPC&target.label=IGF2BP1&target.label=IGF2BP2&target.label=TIA1&target.label=HNRNPK&target.label=PCBP2&target.label=RBFOX2&target.label=TARDBP&target.label=QKI&target.label=SRSF1&target.label=SRSF9&target.label=RBM22&target.label=TRA2A&target.label=HNRNPL&target.label=LIN28B&target.label=FUS&target.label=MATR3&target.label=HNRNPA1&target.label=HNRNPM&target.label=NONO&target.label=U2AF2&target.label=EWSR1&target.label=PTBP1&limit=all
ID	Title	Accession	Dataset	Genome assembly	Technical replicates	Biological replicates	File Format	File type	File format type	File size	Assay term name	Biosample name	Organ	Simple biosample summary	Batch	Target label	Download URL	Derived from	Genome annotation	Library	Paired end identifier	Paired with	Preferred Default	Run type	Read length	Mapped read length (nt)	Cropped read length (nt)	Cropped read length tolerance (nt)	Mapped run type for bam files	Read length units	Output category	Output type	Index of	QC Metric	Lab	Project	Analysis step run	Date created	Analysis step version	Restricted file	Submitter comment	Status	Annotation type	Annotation subtype	Biochemical activity	Encyclopedia version
/files/ENCFF230QOU/	ENCFF230QOU	ENCFF230QOU	/experiments/ENCSR550DVK/	GRCh38	2_1	2	bed	bed narrowPeak	narrowPeak	5159081	eCLIP	HepG2	endocrine gland,exocrine gland,liver,epithelium		/biosamples/ENCBS471DUZ/	HNRNPC	/files/ENCFF230QOU/@@download/ENCFF230QOU.bed.gz	/files/ENCFF162FHQ/,/files/ENCFF885KNL/		ENCLB392RHM											annotation	peaks			Gene Yeo, UCSD	ENCODE	/analysis-step-runs/82238836-cea9-4cf0-a206-c383310b79f8/	2016-11-30T19:15:13.869765+00:00	/analysis-step-versions/eclip-normalization-step-v-1-0/			released				
/files/ENCFF288MWL/	ENCFF288MWL	ENCFF288MWL	/experiments/ENCSR828ZID/	GRCh38	2_1	2	bed	bed narrowPeak	narrowPeak	1575893	eCLIP	HepG2	endocrine gland,exocrine gland,liver,epithelium		/biosamples/ENCBS814VTY/	HNRNPK	/files/ENCFF288MWL/@@download/ENCFF288MWL.bed.gz	/files/ENCFF553XCL/,/files/ENCFF019JFZ/		ENCLB276ADD											annotation	peaks			Gene Yeo, UCSD	ENCODE	/analysis-step-runs/82238836-cea9-4cf0-a206-c383310b79f8/	2016-11-30T19:15:49.761153+00:00	/analysis-step-versions/eclip-normalization-step-v-1-0/			released				
/files/ENCFF951IBI/	ENCFF951IBI	ENCFF951IBI	/experiments/ENCSR464OSH/	GRCh38	1_1	1	bed	bed narrowPeak	narrowPeak	2617778	eCLIP	HepG2	endocrine gland,exocrine gland,liver,epithelium		/biosamples/ENCBS768GCL/	FUS	/files/ENCFF951IBI/@@download/ENCFF951IBI.bed.gz	/files/ENCFF177YJA/,/files/ENCFF117HXE/		ENCLB577IAD			True								annotation	peaks			Gene Yeo, UCSD	ENCODE	/analysis-step-runs/82238836-cea9-4cf0-a206-c383310b79f8/	2018-04-29T17:56:31.126721+00:00	/analysis-step-versions/eclip-normalization-step-v-1-0/			released				
/files/ENCFF987WZB/	ENCFF987WZB	ENCFF987WZB	/experiments/ENCSR267UCX/	hg19	2_1	2	bed	bed narrowPeak	narrowPeak	671153	eCLIP	HepG2	endocrine gland,exocrine gland,liver,epithelium		/biosamples/ENCBS983ECZ/	HNRNPM	/files/ENCFF987WZB/@@download/ENCFF987WZB.bed.gz	/files/ENCFF450IJF/,/files/ENCFF381PFB/		ENCLB347LJB											annotation	peaks			Gene Yeo, UCSD	ENCODE	/analysis-step-runs/82238836-cea9-4cf0-a206-c383310b79f8/	2016-04-05T16:43:36.695415+00:00	/analysis-step-versions/eclip-normalization-step-v-1-0/			revoked				
/files/ENCFF955OEB/	ENCFF955OEB	ENCFF955OEB	/experiments/ENCSR365NVO/	hg19	2_1	2	bed	bed narrowPeak	narrowPeak	493498	eCLIP	K562	bodily fluid,blood		/biosamples/ENCBS110VVJ/	TRA2A	/files/ENCFF955OEB/@@download/ENCFF955OEB.bed.gz	/files/ENCFF059QDI/,/files/ENCFF175TON/		ENCLB938TSS											annotation	peaks			Gene Yeo, UCSD	ENCODE	/analysis-step-runs/82238836-cea9-4cf0-a206-c383310b79f8/	2016-04-05T16:45:12.225019+00:00	/analysis-step-versions/eclip-normalization-step-v-1-0/			revoked				
/files/ENCFF244TWH/	ENCFF244TWH	ENCFF244TWH	/experiments/ENCSR456JJQ/	hg19	1_1	1	bed	bed narrowPeak	narrowPeak	599311	eCLIP	HepG2	endocrine gland,exocrine gland,liver,epithelium		/biosamples/ENCBS362ASG/	RBM22	/files/ENCFF244TWH/@@download/ENCFF244TWH.bed.gz	/files/ENCFF755XIB/,/files/ENCFF091VIF/		ENCLB371PGL											annotation	peaks			Gene Yeo, UCSD	ENCODE	/analysis-step-runs/82238836-cea9-4cf0-a206-c383310b79f8/	2016-04-05T16:51:52.246491+00:00	/analysis-step-versions/eclip-normalization-step-v-1-0/			revoked				
/files/ENCFF380HEW/	ENCFF380HEW	ENCFF380HEW	/experiments/ENCSR154HRN/	hg19	2_1	2	bed	bed narrowPeak	narrowPeak	390743	eCLIP	K562	bodily fluid,blood		/biosamples/ENCBS328LML/	HNRNPA1	/files/ENCFF380HEW/@@download/ENCFF380HEW.bed.gz	/files/ENCFF292CIT/,/files/ENCFF335HAD/		ENCLB932JNU											annotation	peaks			Gene Yeo, UCSD	ENCODE	/analysis-step-runs/82238836-cea9-4cf0-a206-c383310b79f8/	2016-04-05T16:50:41.481775+00:00	/analysis-step-versions/eclip-normalization-step-v-1-0/			revoked				
/files/ENCFF952LUQ/	ENCFF952LUQ	ENCFF952LUQ	/experiments/ENCSR432XUP/	hg19	1_1	1	bed	bed narrowPeak	narrowPeak	773210	eCLIP	K562	bodily fluid,blood		/biosamples/ENCBS831COV/	SRSF1	/files/ENCFF952LUQ/@@download/ENCFF952LUQ.bed.gz	/files/ENCFF374XWQ/,/files/ENCFF913MGS/		ENCLB361UOX											annotation	peaks			Gene Yeo, UCSD	ENCODE	/analysis-step-runs/82238836-cea9-4cf0-a206-c383310b79f8/	2016-04-05T16:51:58.671511+00:00	/analysis-step-versions/eclip-normalization-step-v-1-0/			revoked				
/files/ENCFF525OKR/	ENCFF525OKR	ENCFF525OKR	/experiments/ENCSR981WKN/	hg19	1_1	1	bed	bed narrowPeak	narrowPeak	522278	eCLIP	K562	bodily fluid,blood		/biosamples/ENCBS931MQO/	PTBP1	/files/ENCFF525OKR/@@download/ENCFF525OKR.bed.gz	/files/ENCFF247DQN/,/files/ENCFF982TFI/		ENCLB497KNG											annotation	peaks			Gene Yeo, UCSD	ENCODE	/analysis-step-runs/82238836-cea9-4cf0-a206-c383310b79f8/	2016-04-05T16:47:23.752028+00:00	/analysis-step-versions/eclip-normalization-step-v-1-0/			revoked				
/files/ENCFF880XJZ/	ENCFF880XJZ	ENCFF880XJZ	/experiments/ENCSR861GYE/	hg19	2_1	2	bed	bed narrowPeak	narrowPeak	562756	eCLIP	HepG2	endocrine gland,exocrine gland,liver,epithelium		/biosamples/ENCBS308ZPA/	LIN28B	/files/ENCFF880XJZ/@@download/ENCFF880XJZ.bed.gz	/files/ENCFF925HAH/,/files/ENCFF362UUB/		ENCLB200JXS											annotation	peaks			Gene Yeo, UCSD	ENCODE	/analysis-step-runs/82238836-cea9-4cf0-a206-c383310b79f8/	2016-04-05T16:48:08.659269+00:00	/analysis-step-versions/eclip-normalization-step-v-1-0/			revoked				
/files/ENCFF255PSA/	ENCFF255PSA	ENCFF255PSA	/experiments/ENCSR861PAR/	hg19	2_1	2	bed	bed narrowPeak	narrowPeak	530087	eCLIP	K562	bodily fluid,blood		/biosamples/ENCBS489LOC/	NONO	/files/ENCFF255PSA/@@download/ENCFF255PSA.bed.gz	/files/ENCFF224NTR/,/files/ENCFF347ECS/		ENCLB674FXL											annotation	peaks			Gene Yeo, UCSD	ENCODE	/analysis-step-runs/82238836-cea9-4cf0-a206-c383310b79f8/	2016-04-05T16:48:47.876852+00:00	/analysis-step-versions/eclip-normalization-step-v-1-0/			revoked				
/files/ENCFF993GLW/	ENCFF993GLW	ENCFF993GLW	/experiments/ENCSR154HRN/	hg19	1_1	1	bed	bed narrowPeak	narrowPeak	601804	eCLIP	K562	bodily fluid,blood		/biosamples/ENCBS205QYW/	HNRNPA1	/files/ENCFF993GLW/@@download/ENCFF993GLW.bed.gz	/files/ENCFF012EDL/,/files/ENCFF335HAD/		ENCLB989WTG											annotation	peaks			Gene Yeo, UCSD	ENCODE	/analysis-step-runs/82238836-cea9-4cf0-a206-c383310b79f8/	2016-04-05T16:50:36.894827+00:00	/analysis-step-versions/eclip-normalization-step-v-1-0/			revoked				
/files/ENCFF412VMG/	ENCFF412VMG	ENCFF412VMG	/experiments/ENCSR339FUY/	hg19	2_1	2	bed	bed narrowPeak	narrowPeak	742808	eCLIP	HepG2	endocrine gland,exocrine gland,liver,epithelium		/biosamples/ENCBS859FFE/	PCBP2	/files/ENCFF412VMG/@@download/ENCFF412VMG.bed.gz	/files/ENCFF032HWP/,/files/ENCFF124RDW/		ENCLB874ISY											annotation	peaks			Gene Yeo, UCSD	ENCODE	/analysis-step-runs/82238836-cea9-4cf0-a206-c383310b79f8/	2016-04-05T16:46:11.640391+00:00	/analysis-step-versions/eclip-normalization-step-v-1-0/			revoked				
/files/ENCFF979QTN/	ENCFF979QTN	ENCFF979QTN	/experiments/ENCSR412NOW/	hg19	1_1	1	bed	bed narrowPeak	narrowPeak	679107	eCLIP	K562	bodily fluid,blood		/biosamples/ENCBS123QRB/	HNRNPM	/files/ENCFF979QTN/@@download/ENCFF979QTN.bed.gz	/files/ENCFF854QQW/,/files/ENCFF030ZRP/		ENCLB688NBO											annotation	peaks			Gene Yeo, UCSD	ENCODE	/analysis-step-runs/82238836-cea9-4cf0-a206-c383310b79f8/	2016-04-05T16:43:50.766483+00:00	/analysis-step-versions/eclip-normalization-step-v-1-0/			revoked				
/files/ENCFF103MEF/	ENCFF103MEF	ENCFF103MEF	/experiments/ENCSR550DVK/	hg19	2_1	2	bed	bed narrowPeak	narrowPeak	948793	eCLIP	HepG2	endocrine gland,exocrine gland,liver,epithelium		/biosamples/ENCBS471DUZ/	HNRNPC	/files/ENCFF103MEF/@@download/ENCFF103MEF.bed.gz	/files/ENCFF869PNM/,/files/ENCFF823ZZZ/		ENCLB392RHM											annotation	peaks			Gene Yeo, UCSD	ENCODE	/analysis-step-runs/82238836-cea9-4cf0-a206-c383310b79f8/	2016-04-05T16:41:50.189941+00:00	/analysis-step-versions/eclip-normalization-step-v-1-0/			revoked				
/files/ENCFF244ESX/	ENCFF244ESX	ENCFF244ESX	/experiments/ENCSR550DVK/	hg19	1_1	1	bed	bed narrowPeak	narrowPeak	1184204	eCLIP	HepG2	endocrine gland,exocrine gland,liver,epithelium		/biosamples/ENCBS626BOT/	HNRNPC	/files/ENCFF244ESX/@@download/ENCFF244ESX.bed.gz	/files/ENCFF736ZQQ/,/files/ENCFF823ZZZ/		ENCLB094PVE											annotation	peaks			Gene Yeo, UCSD	ENCODE	/analysis-step-runs/82238836-cea9-4cf0-a206-c383310b79f8/	2016-04-05T16:08:06.547528+00:00	/analysis-step-versions/eclip-normalization-step-v-1-0/			revoked				
/files/ENCFF299TLW/	ENCFF299TLW	ENCFF299TLW	/experiments/ENCSR623VEQ/	hg19	1_1	1	bed	bed narrowPeak	narrowPeak	614627	eCLIP	HepG2	endocrine gland,exocrine gland,liver,epithelium		/biosamples/ENCBS547JWV/	TIA1	/files/ENCFF299TLW/@@download/ENCFF299TLW.bed.gz	/files/ENCFF878IQT/,/files/ENCFF482VTM/		ENCLB309QWE											annotation	peaks			Gene Yeo, UCSD	ENCODE	/analysis-step-runs/82238836-cea9-4cf0-a206-c383310b79f8/	2016-04-05T16:42:53.555164+00:00	/analysis-step-versions/eclip-normalization-step-v-1-0/			revoked				
/files/ENCFF556EAA/	ENCFF556EAA	ENCFF556EAA	/experiments/ENCSR744GEU/	hg19	2_1	2	bed	bed narrowPeak	narrowPeak	1039137	eCLIP	HepG2	endocrine gland,exocrine gland,liver,epithelium		/biosamples/ENCBS547JWV/	IGF2BP1	/files/ENCFF556EAA/@@download/ENCFF556EAA.bed.gz	/files/ENCFF438FSK/,/files/ENCFF772RXA/		ENCLB593RRJ											annotation	peaks			Gene Yeo, UCSD	ENCODE	/analysis-step-runs/82238836-cea9-4cf0-a206-c383310b79f8/	2016-04-05T16:42:16.636526+00:00	/analysis-step-versions/eclip-normalization-step-v-1-0/			revoked				
/files/ENCFF489VNW/	ENCFF489VNW	ENCFF489VNW	/experiments/ENCSR584TCR/	hg19	2_1	2	bed	bed narrowPeak	narrowPeak	738974	eCLIP	K562	bodily fluid,blood		/biosamples/ENCBS253VOZ/	TARDBP	/files/ENCFF489VNW/@@download/ENCFF489VNW.bed.gz	/files/ENCFF565CEU/,/files/ENCFF887NON/		ENCLB844WUK											annotation	peaks			Gene Yeo, UCSD	ENCODE	/analysis-step-runs/82238836-cea9-4cf0-a206-c383310b79f8/	2016-04-05T16:45:28.270542+00:00	/analysis-step-versions/eclip-normalization-step-v-1-0/			revoked				
/files/ENCFF331OSU/	ENCFF331OSU	ENCFF331OSU	/experiments/ENCSR057DWB/	hg19	2_1	2	bed	bed narrowPeak	narrowPeak	1052922	eCLIP	K562	bodily fluid,blood		/biosamples/ENCBS549CIX/	TIA1	/files/ENCFF331OSU/@@download/ENCFF331OSU.bed.gz	/files/ENCFF319KAF/,/files/ENCFF608ODO/		ENCLB868TFN											annotation	peaks			Gene Yeo, UCSD	ENCODE	/analysis-step-runs/82238836-cea9-4cf0-a206-c383310b79f8/	2016-08-04T10:53:41.976176+00:00	/analysis-step-versions/eclip-normalization-step-v-1-0/			revoked				
/files/ENCFF784MYP/	ENCFF784MYP	ENCFF784MYP	/experiments/ENCSR970NKP/	hg19	2_1	2	bed	bed narrowPeak	narrowPeak	937313	eCLIP	K562	bodily fluid,blood		/biosamples/ENCBS253VOZ/	LIN28B	/files/ENCFF784MYP/@@download/ENCFF784MYP.bed.gz	/files/ENCFF134BOJ/,/files/ENCFF981KYA/		ENCLB914PVV											annotation	peaks			Gene Yeo, UCSD	ENCODE	/analysis-step-runs/82238836-cea9-4cf0-a206-c383310b79f8/	2016-04-05T16:52:40.735432+00:00	/analysis-step-versions/eclip-normalization-step-v-1-0/			revoked				
/files/ENCFF454GLW/	ENCFF454GLW	ENCFF454GLW	/experiments/ENCSR570WLM/	hg19	1_1	1	bed	bed narrowPeak	narrowPeak	737587	eCLIP	HepG2	endocrine gland,exocrine gland,liver,epithelium		/biosamples/ENCBS362ASG/	QKI	/files/ENCFF454GLW/@@download/ENCFF454GLW.bed.gz	/files/ENCFF179YDO/,/files/ENCFF365AGK/		ENCLB238JYQ											annotation	peaks			Gene Yeo, UCSD	ENCODE	/analysis-step-runs/82238836-cea9-4cf0-a206-c383310b79f8/	2016-04-05T16:55:53.237962+00:00	/analysis-step-versions/eclip-normalization-step-v-1-0/			revoked				
/files/ENCFF544QKV/	ENCFF544QKV	ENCFF544QKV	/experiments/ENCSR570WLM/	hg19	2_1	2	bed	bed narrowPeak	narrowPeak	697091	eCLIP	HepG2	endocrine gland,exocrine gland,liver,epithelium		/biosamples/ENCBS308ZPA/	QKI	/files/ENCFF544QKV/@@download/ENCFF544QKV.bed.gz	/files/ENCFF081ZJS/,/files/ENCFF365AGK/		ENCLB436FYS											annotation	peaks			Gene Yeo, UCSD	ENCODE	/analysis-step-runs/82238836-cea9-4cf0-a206-c383310b79f8/	2016-04-05T16:55:58.213159+00:00	/analysis-step-versions/eclip-normalization-step-v-1-0/			revoked				
/files/ENCFF087BUT/	ENCFF087BUT	ENCFF087BUT	/experiments/ENCSR268ETU/	hg19	1_1	1	bed	bed narrowPeak	narrowPeak	421287	eCLIP	K562	bodily fluid,blood		/biosamples/ENCBS081NLE/	HNRNPK	/files/ENCFF087BUT/@@download/ENCFF087BUT.bed.gz	/files/ENCFF525XIM/,/files/ENCFF742LSN/		ENCLB535CAM											annotation	peaks			Gene Yeo, UCSD	ENCODE	/analysis-step-runs/82238836-cea9-4cf0-a206-c383310b79f8/	2016-04-05T16:52:45.521996+00:00	/analysis-step-versions/eclip-normalization-step-v-1-0/			revoked				
/files/ENCFF105LFK/	ENCFF105LFK	ENCFF105LFK	/experiments/ENCSR989VIY/	hg19	1_1	1	bed	bed narrowPeak	narrowPeak	1296866	eCLIP	HepG2	endocrine gland,exocrine gland,liver,epithelium		/biosamples/ENCBS861HMN/	SRSF1	/files/ENCFF105LFK/@@download/ENCFF105LFK.bed.gz	/files/ENCFF953OZR/,/files/ENCFF445NNG/		ENCLB770EDJ											annotation	peaks			Gene Yeo, UCSD	ENCODE	/analysis-step-runs/82238836-cea9-4cf0-a206-c383310b79f8/	2016-04-05T16:51:29.168639+00:00	/analysis-step-versions/eclip-normalization-step-v-1-0/			revoked				
/files/ENCFF374JUK/	ENCFF374JUK	ENCFF374JUK	/experiments/ENCSR295OKT/	hg19	1_1	1	bed	bed narrowPeak	narrowPeak	305699	eCLIP	K562	bodily fluid,blood		/biosamples/ENCBS253VOZ/	RBM22	/files/ENCFF374JUK/@@download/ENCFF374JUK.bed.gz	/files/ENCFF828HVQ/,/files/ENCFF556BXK/		ENCLB992PMH											annotation	peaks			Gene Yeo, UCSD	ENCODE	/analysis-step-runs/82238836-cea9-4cf0-a206-c383310b79f8/	2016-04-05T16:52:54.657068+00:00	/analysis-step-versions/eclip-normalization-step-v-1-0/			revoked				
/files/ENCFF259NLI/	ENCFF259NLI	ENCFF259NLI	/experiments/ENCSR584TCR/	hg19	1_1,2_1	1,2	bed	bed narrowPeak	narrowPeak	148788	eCLIP	K562	bodily fluid,blood		/biosamples/ENCBS931MQO/,/biosamples/ENCBS253VOZ/	TARDBP	/files/ENCFF259NLI/@@download/ENCFF259NLI.bed.gz	/files/ENCFF453YOD/,/files/ENCFF039QTN/,/files/ENCFF887NON/,/files/ENCFF565CEU/,/files/ENCFF697CMV/,/files/ENCFF333KPU/													annotation	peaks			Gene Yeo, UCSD	ENCODE	/analysis-step-runs/2fe8593d-f972-4708-aed8-a9f122fa0bfa/	2018-06-08T14:36:04.412312+00:00	/analysis-step-versions/eclip-merge-peaks-step-v-1-0/			released				
/files/ENCFF081JME/	ENCFF081JME	ENCFF081JME	/experiments/ENCSR440SUX/	GRCh38	1_1	1	bed	bed narrowPeak	narrowPeak	945951	eCLIP	K562	bodily fluid,blood		/biosamples/ENCBS175JIH/	MATR3	/files/ENCFF081JME/@@download/ENCFF081JME.bed.gz	/files/ENCFF162SAS/,/files/ENCFF691TZE/		ENCLB921YYK											annotation	peaks			Gene Yeo, UCSD	ENCODE	/analysis-step-runs/82238836-cea9-4cf0-a206-c383310b79f8/	2018-04-29T17:55:30.963916+00:00	/analysis-step-versions/eclip-normalization-step-v-1-0/			released				
/files/ENCFF726SQU/	ENCFF726SQU	ENCFF726SQU	/experiments/ENCSR384KAN/	GRCh38	1_1,2_1	1,2	bed	bed narrowPeak	narrowPeak	183649	eCLIP	HepG2	endocrine gland,exocrine gland,liver,epithelium		/biosamples/ENCBS575NGC/,/biosamples/ENCBS074YUC/	PTBP1	/files/ENCFF726SQU/@@download/ENCFF726SQU.bed.gz	/files/ENCFF130PWU/,/files/ENCFF295MQP/,/files/ENCFF386UIG/,/files/ENCFF100OEX/,/files/ENCFF895BNM/,/files/ENCFF269URO/													annotation	peaks			Gene Yeo, UCSD	ENCODE	/analysis-step-runs/2fe8593d-f972-4708-aed8-a9f122fa0bfa/	2018-12-03T15:25:14.764953+00:00	/analysis-step-versions/eclip-merge-peaks-step-v-1-0/			released				
/files/ENCFF266TKW/	ENCFF266TKW	ENCFF266TKW	/experiments/ENCSR724RDN/	GRCh38	1_1,2_1	1,2	bed	bed narrowPeak	narrowPeak	214660	eCLIP	HepG2	endocrine gland,exocrine gland,liver,epithelium		/biosamples/ENCBS308ZPA/,/biosamples/ENCBS621TAB/	HNRNPL	/files/ENCFF266TKW/@@download/ENCFF266TKW.bed.gz	/files/ENCFF607WID/,/files/ENCFF103PRM/,/files/ENCFF255EGS/,/files/ENCFF269URO/,/files/ENCFF518JBW/,/files/ENCFF073PCD/													annotation	peaks			Gene Yeo, UCSD	ENCODE	/analysis-step-runs/2fe8593d-f972-4708-aed8-a9f122fa0bfa/	2018-12-03T15:24:25.661230+00:00	/analysis-step-versions/eclip-merge-peaks-step-v-1-0/			released				
/files/ENCFF446LST/	ENCFF446LST	ENCFF446LST	/experiments/ENCSR069EVH/	hg19	1_1	1	bed	bed narrowPeak	narrowPeak	2198877	eCLIP	K562	bodily fluid,blood		/biosamples/ENCBS039CVO/	FUS	/files/ENCFF446LST/@@download/ENCFF446LST.bed.gz	/files/ENCFF297CPZ/,/files/ENCFF481NLU/		ENCLB042TSY			True								annotation	peaks			Gene Yeo, UCSD	ENCODE	/analysis-step-runs/82238836-cea9-4cf0-a206-c383310b79f8/	2018-04-29T17:14:20.096841+00:00	/analysis-step-versions/eclip-normalization-step-v-1-0/			released				
/files/ENCFF565ILV/	ENCFF565ILV	ENCFF565ILV	/experiments/ENCSR069EVH/	GRCh38	2_1	2	bed	bed narrowPeak	narrowPeak	2392504	eCLIP	K562	bodily fluid,blood		/biosamples/ENCBS505ILK/	FUS	/files/ENCFF565ILV/@@download/ENCFF565ILV.bed.gz	/files/ENCFF341YQM/,/files/ENCFF447LJU/		ENCLB861HQF											annotation	peaks			Gene Yeo, UCSD	ENCODE	/analysis-step-runs/82238836-cea9-4cf0-a206-c383310b79f8/	2018-04-29T17:56:11.251847+00:00	/analysis-step-versions/eclip-normalization-step-v-1-0/			released				
/files/ENCFF685MZA/	ENCFF685MZA	ENCFF685MZA	/experiments/ENCSR464OSH/	GRCh38	2_1	2	bed	bed narrowPeak	narrowPeak	2311202	eCLIP	HepG2	endocrine gland,exocrine gland,liver,epithelium		/biosamples/ENCBS575NGC/	FUS	/files/ENCFF685MZA/@@download/ENCFF685MZA.bed.gz	/files/ENCFF181DXK/,/files/ENCFF117HXE/		ENCLB100OQN											annotation	peaks			Gene Yeo, UCSD	ENCODE	/analysis-step-runs/82238836-cea9-4cf0-a206-c383310b79f8/	2018-04-29T17:56:36.368387+00:00	/analysis-step-versions/eclip-normalization-step-v-1-0/			released				
/files/ENCFF558RNJ/	ENCFF558RNJ	ENCFF558RNJ	/experiments/ENCSR440SUX/	GRCh38	2_1	2	bed	bed narrowPeak	narrowPeak	1208423	eCLIP	K562	bodily fluid,blood		/biosamples/ENCBS039CVO/	MATR3	/files/ENCFF558RNJ/@@download/ENCFF558RNJ.bed.gz	/files/ENCFF014KBZ/,/files/ENCFF691TZE/		ENCLB990EAA			True								annotation	peaks			Gene Yeo, UCSD	ENCODE	/analysis-step-runs/82238836-cea9-4cf0-a206-c383310b79f8/	2018-04-29T17:55:35.277068+00:00	/analysis-step-versions/eclip-normalization-step-v-1-0/			released				
/files/ENCFF062LWZ/	ENCFF062LWZ	ENCFF062LWZ	/experiments/ENCSR249ROI/	hg19	1_1	1	bed	bed narrowPeak	narrowPeak	1728073	eCLIP	K562	bodily fluid,blood		/biosamples/ENCBS039CVO/	HNRNPC	/files/ENCFF062LWZ/@@download/ENCFF062LWZ.bed.gz	/files/ENCFF669YBJ/,/files/ENCFF338MIV/		ENCLB686CTS											annotation	peaks			Gene Yeo, UCSD	ENCODE	/analysis-step-runs/82238836-cea9-4cf0-a206-c383310b79f8/	2018-04-29T17:15:01.853206+00:00	/analysis-step-versions/eclip-normalization-step-v-1-0/			released				
/files/ENCFF298YFY/	ENCFF298YFY	ENCFF298YFY	/experiments/ENCSR290VLT/	hg19	1_1,2_1	1,2	bed	bed narrowPeak	narrowPeak	145967	eCLIP	HepG2	endocrine gland,exocrine gland,liver,epithelium		/biosamples/ENCBS074YUC/,/biosamples/ENCBS575NGC/	MATR3	/files/ENCFF298YFY/@@download/ENCFF298YFY.bed.gz	/files/ENCFF333CUY/,/files/ENCFF764PHF/,/files/ENCFF790VFN/,/files/ENCFF039QTN/,/files/ENCFF874BAL/,/files/ENCFF719KGK/													annotation	peaks			Gene Yeo, UCSD	ENCODE	/analysis-step-runs/2fe8593d-f972-4708-aed8-a9f122fa0bfa/	2018-06-08T14:44:48.951432+00:00	/analysis-step-versions/eclip-merge-peaks-step-v-1-0/			released				
/files/ENCFF159HMF/	ENCFF159HMF	ENCFF159HMF	/experiments/ENCSR249ROI/	hg19	1_1,2_1	1,2	bed	bed narrowPeak	narrowPeak	13705	eCLIP	K562	bodily fluid,blood		/biosamples/ENCBS505ILK/,/biosamples/ENCBS039CVO/	HNRNPC	/files/ENCFF159HMF/@@download/ENCFF159HMF.bed.gz	/files/ENCFF669YBJ/,/files/ENCFF381SDJ/,/files/ENCFF971ZDB/,/files/ENCFF062LWZ/,/files/ENCFF039QTN/,/files/ENCFF338MIV/													annotation	peaks			Gene Yeo, UCSD	ENCODE	/analysis-step-runs/2fe8593d-f972-4708-aed8-a9f122fa0bfa/	2018-06-08T14:44:58.434747+00:00	/analysis-step-versions/eclip-merge-peaks-step-v-1-0/			released				
/files/ENCFF445CGF/	ENCFF445CGF	ENCFF445CGF	/experiments/ENCSR570WLM/	hg19	1_1,2_1	1,2	bed	bed narrowPeak	narrowPeak	226798	eCLIP	HepG2	endocrine gland,exocrine gland,liver,epithelium		/biosamples/ENCBS308ZPA/,/biosamples/ENCBS362ASG/	QKI	/files/ENCFF445CGF/@@download/ENCFF445CGF.bed.gz	/files/ENCFF459ANM/,/files/ENCFF081ZJS/,/files/ENCFF525PZA/,/files/ENCFF179YDO/,/files/ENCFF365AGK/,/files/ENCFF039QTN/													annotation	peaks			Gene Yeo, UCSD	ENCODE	/analysis-step-runs/2fe8593d-f972-4708-aed8-a9f122fa0bfa/	2018-06-08T14:57:34.188481+00:00	/analysis-step-versions/eclip-merge-peaks-step-v-1-0/			released				
/files/ENCFF331AFC/	ENCFF331AFC	ENCFF331AFC	/experiments/ENCSR893RAV/	hg19	1_1,2_1	1,2	bed	bed narrowPeak	narrowPeak	88503	eCLIP	K562	bodily fluid,blood		/biosamples/ENCBS666SJB/,/biosamples/ENCBS865VEQ/	U2AF2	/files/ENCFF331AFC/@@download/ENCFF331AFC.bed.gz	/files/ENCFF092WRE/,/files/ENCFF097VMD/,/files/ENCFF454FEB/,/files/ENCFF430RTZ/,/files/ENCFF039QTN/,/files/ENCFF783DTX/													annotation	peaks			Gene Yeo, UCSD	ENCODE	/analysis-step-runs/2fe8593d-f972-4708-aed8-a9f122fa0bfa/	2018-06-08T14:33:02.400277+00:00	/analysis-step-versions/eclip-merge-peaks-step-v-1-0/			released				
/files/ENCFF878JOG/	ENCFF878JOG	ENCFF878JOG	/experiments/ENCSR267UCX/	hg19	1_1,2_1	1,2	bed	bed narrowPeak	narrowPeak	274378	eCLIP	HepG2	endocrine gland,exocrine gland,liver,epithelium		/biosamples/ENCBS017VYZ/,/biosamples/ENCBS983ECZ/	HNRNPM	/files/ENCFF878JOG/@@download/ENCFF878JOG.bed.gz	/files/ENCFF040JSC/,/files/ENCFF542FRX/,/files/ENCFF450IJF/,/files/ENCFF160MZO/,/files/ENCFF039QTN/,/files/ENCFF381PFB/													annotation	peaks			Gene Yeo, UCSD	ENCODE	/analysis-step-runs/2fe8593d-f972-4708-aed8-a9f122fa0bfa/	2018-06-08T14:32:28.729758+00:00	/analysis-step-versions/eclip-merge-peaks-step-v-1-0/			released				
